대학명,연도,학과,학과_원본명,모집인원,지원인원,합격인원,최종합격_토익환산점수,최종합격_토익원점수,최종합격_학점환산점수,최종합격_학점원점수_100점만점,비고,합격자기준
충북대학교,2026,수학과,수학과,3,13,3,51.83,660.7,,,,최초
충북대학교,2026,정보통계학과,정보통계학과,5,20,4,54.8,779.5,,,,최초
충북대학교,2026,물리학과,물리학과,4,9,,53.38,722.7,,,,최초
충북대학교,2026,화학과,화학과,4,15,2,56.5,847.5,,,,최초
충북대학교,2026,생물학과,생물학과,3,18,2,58.67,934.3,,,,최초
충북대학교,2026,생화학과,생화학과,5,20,5,56.7,855.5,,,,최초
충북대학교,2026,천문우주학과,천문우주학과,3,13,2,51.5,647.5,,,,최초
충북대학교,2026,경영학부,경영학부,16,102,15,58.09,911.1,,,,최초
충북대학교,2026,국제경영학과,국제경영학과,8,56,7,58.38,922.7,,,,최초
충북대학교,2026,경영정보학과,경영정보학과,3,25,3,58.17,914.3,,,,최초
충북대학교,2026,토목공학부,토목공학부,10,38,8,55.35,801.5,,,,최초
충북대학교,2026,기계공학부,기계공학부,7,52,5,57.07,870.3,,,,최초
충북대학교,2026,신소재공학과,신소재공학과,3,32,3,57.0,867.5,,,,최초
충북대학교,2026,건축공학과,건축공학과,3,19,3,58.0,907.5,,,,최초
충북대학교,2026,안전공학과,안전공학과,3,18,3,54.5,767.5,,,,최초
충북대학교,2026,환경공학과,환경공학과,4,40,3,57.0,867.5,,,,최초
충북대학교,2026,공업화학과,공업화학과,5,27,5,57.1,871.5,,,,최초
충북대학교,2026,도시공학과,도시공학과,6,22,5,54.83,780.7,,,,최초
충북대학교,2026,건축학과,건축학과,4,23,3,55.75,817.5,,,,최초
충북대학교,2026,전기공학부,전기공학부,17,77,16,56.21,835.9,,,,최초
충북대학교,2026,전자공학과,전자공학과,11,79,10,56.5,847.5,,,,최초
충북대학교,2026,반도체공학부,반도체공학부,7,30,5,55.93,824.7,,,,최초
충북대학교,2026,정보통신공학부,정보통신공학부,8,45,8,54.94,785.1,,,,최초
충북대학교,2026,컴퓨터공학과,컴퓨터공학과,7,35,4,57.86,901.9,,,,최초
충북대학교,2026,인공지능전공,인공지능전공,5,19,4,56.3,839.5,,,,최초
충북대학교,2026,소프트웨어전공,소프트웨어전공,6,26,5,56.75,857.5,,,,최초
충북대학교,2026,지능로봇공학과,지능로봇공학과,3,13,3,54.33,760.7,,,,최초
충북대학교,2026,식물자원학과,식물자원학과,4,11,1,55.38,802.7,,,,최초
충북대학교,2026,식품생명공학과,식품생명공학과,3,45,3,57.17,874.3,,,,최초
충북대학교,2026,축산학과,축산학과,9,28,9,52.0,667.5,,,,최초
충북대학교,2026,특용식물학과,특용식물학과,3,16,3,56.17,834.3,,,,최초
충북대학교,2026,지역건설공학과,지역건설공학과,3,11,3,53.0,707.5,,,,최초
충북대학교,2026,바이오시스템공학과,바이오시스템공학과,4,18,3,52.13,672.7,,,,최초
충북대학교,2026,농업경제학과,농업경제학과,3,22,2,52.83,700.7,,,,최초
충북대학교,2026,교육학과,교육학과,3,20,3,57.33,880.7,,,,최초
충북대학교,2026,화학교육과,화학교육과,4,16,3,56.0,827.5,,,,최초
충북대학교,2026,아동복지학과,아동복지학과,3,13,2,57.33,880.7,,,,최초
충북대학교,2026,의류학과,의류학과,4,23,3,55.13,792.7,,,,최초
충북대학교,2026,간호학과,간호학과,7,88,7,59.29,959.1,,,,최초
충북대학교,2026,바이오헬스산업전공,바이오헬스산업전공,3,10,3,53.67,734.3,,,,최초
강원대학교,2025,경영·회계학부(경영학전공),경영·회계학부(경영학전공),18,43,17,84.68,838.33,69.26,92.35,,최초
강원대학교,2025,경영·회계학부(회계학전공),경영·회계학부(회계학전공),9,25,8,82.1,812.79,68.8,91.73,,최초
강원대학교,2025,경제·정보통계학부(경제학전공),경제·정보통계학부(경제학전공),8,17,8,77.97,771.9,68.58,91.44,,최초
강원대학교,2025,경제·정보통계학부(정보통계학전공),경제·정보통계학부(정보통계학전공),5,7,,74.75,740.03,65.88,87.84,,최초
강원대학교,2025,관광경영학과,관광경영학과,5,23,5,83.43,825.96,69.52,92.69,,최초
강원대학교,2025,국제무역학과,국제무역학과,11,18,11,76.63,758.64,68.1,90.8,,최초
강원대학교,2025,스마트팜농산업학과,스마트팜농산업학과,1,3,1,,,,,,최초
강원대학교,2025,바이오산업공학부(바이오시스템기계공학전공),바이오산업공학부(바이오시스템기계공학전공),3,2,1,,,,,,최초
강원대학교,2025,바이오산업공학부(식품생명공학전공),바이오산업공학부(식품생명공학전공),6,14,4,73.66,729.23,69.59,92.79,,최초
강원대학교,2025,생물자원과학부(식물자원응용과학전공),생물자원과학부(식물자원응용과학전공),1,3,1,,,,,,최초
강원대학교,2025,생물자원과학부(식물의학전공),생물자원과학부(식물의학전공),1,3,,,,,,,최초
강원대학교,2025,원예·농업자원경제학부(농업자원경제학전공),원예·농업자원경제학부(농업자원경제학전공),2,3,2,,,,,,최초
강원대학교,2025,원예·농업자원경제학부(원예과학전공),원예·농업자원경제학부(원예과학전공),5,6,2,66.87,662.01,67.31,89.75,,최초
강원대학교,2025,지역건설공학과,지역건설공학과,6,6,3,49.8,493.02,68.13,90.84,,최초
강원대학교,2025,환경융합학부(바이오자원환경학전공),환경융합학부(바이오자원환경학전공),3,,,,,,,,최초
강원대학교,2025,환경융합학부(에코환경과학전공),환경융합학부(에코환경과학전공),2,,,,,,,,최초
강원대학교,2025,동물산업융합학과,동물산업융합학과,4,4,2,46.59,461.24,62.99,83.99,,최초
강원대학교,2025,동물응용과학과,동물응용과학과,6,7,2,62.8,621.72,67.21,89.61,,최초
강원대학교,2025,동물자원과학과,동물자원과학과,9,14,7,63.75,631.13,67.36,89.81,,최초
강원대학교,2025,건축학과(오년제),건축학과(오년제),1,18,1,,,,,,최초
강원대학교,2025,건축·토목·환경공학부(건축공학전공),건축·토목·환경공학부(건축공학전공),6,14,4,70.04,693.4,68.34,91.12,,최초
강원대학교,2025,건축·토목·환경공학부(토목공학전공),건축·토목·환경공학부(토목공학전공),8,15,7,66.35,656.87,69.74,92.99,,최초
강원대학교,2025,건축·토목·환경공학부(환경공학전공),건축·토목·환경공학부(환경공학전공),6,12,5,63.72,630.83,69.16,92.21,,최초
강원대학교,2025,기계의용·메카트로닉스공학부(기계의용공학전공),기계의용·메카트로닉스공학부(기계의용공학전공),10,18,8,67.17,664.98,67.48,89.97,,최초
강원대학교,2025,기계의용·메카트로닉스공학부(메카트로닉스공학전공),기계의용·메카트로닉스공학부(메카트로닉스공학전공),7,17,3,73.31,725.77,69.5,92.67,,최초
강원대학교,2025,배터리융합공학과,배터리융합공학과,6,6,5,58.08,574.99,66.82,89.09,,최초
강원대학교,2025,에너지자원·산업공학부(산업공학전공),에너지자원·산업공학부(산업공학전공),6,14,5,72.64,719.14,66.87,89.16,,최초
강원대학교,2025,에너지자원·산업공학부(에너지자원공학전공),에너지자원·산업공학부(에너지자원공학전공),3,4,1,54.71,541.63,66.87,89.16,,최초
강원대학교,2025,화공·생물공학부(생물공학전공),화공·생물공학부(생물공학전공),6,7,2,60.69,600.83,68.4,91.2,,최초
강원대학교,2025,화공·생물공학부(화학공학전공),화공·생물공학부(화학공학전공),5,14,,,,,,,최초
강원대학교,2025,음악학과,음악학과,5,2,2,,,,,,최초
강원대학교,2025,영상문화학과,영상문화학과,3,13,3,73.74,730.03,73.0,97.33,,최초
강원대학교,2025,교육학과,교육학과,1,3,,,,,,,최초
강원대학교,2025,국어교육과,국어교육과,2,8,2,,,,,,최초
강원대학교,2025,역사교육과,역사교육과,1,4,1,,,,,,최초
강원대학교,2025,영어교육과,영어교육과,4,16,4,97.47,964.95,69.7,92.93,,최초
강원대학교,2025,일반사회교육과,일반사회교육과,2,9,2,,,,,,최초
강원대학교,2025,한문교육과,한문교육과,3,5,2,57.24,566.68,64.01,85.35,,최초
강원대학교,2025,가정교육과,가정교육과,1,6,1,,,,,,최초
강원대학교,2025,과학교육학부,과학교육학부,7,15,4,73.3,725.67,69.02,92.03,,최초
강원대학교,2025,수학교육과,수학교육과,3,8,3,84.85,840.02,63.45,84.6,,최초
강원대학교,2025,문화인류학과,문화인류학과,10,14,5,64.7,640.53,66.83,89.11,,최초
강원대학교,2025,미디어커뮤니케이션학과,미디어커뮤니케이션학과,4,22,4,89.52,886.25,69.23,92.31,,최초
강원대학교,2025,부동산학과,부동산학과,5,15,5,72.02,713.0,69.3,92.4,,최초
강원대학교,2025,사회학과,사회학과,5,13,5,70.3,695.97,70.72,94.29,,최초
강원대학교,2025,정치외교학과,정치외교학과,4,13,4,82.32,814.97,67.09,89.45,,최초
강원대학교,2025,행정·심리학부(심리학전공),행정·심리학부(심리학전공),11,21,11,73.78,730.42,70.23,93.64,,최초
강원대학교,2025,행정·심리학부(행정학전공),행정·심리학부(행정학전공),10,18,6,72.93,722.01,68.27,91.03,,최초
강원대학교,2025,목재·종이과학부(목재과학전공),목재·종이과학부(목재과학전공),2,2,1,,,,,,최초
강원대학교,2025,목재·종이과학부(종이소재과학전공),목재·종이과학부(종이소재과학전공),1,1,1,,,,,,최초
강원대학교,2025,산림과학부(산림경영학전공),산림과학부(산림경영학전공),5,7,5,49.8,493.02,65.49,87.32,,최초
강원대학교,2025,산림과학부(산림자원학전공),산림과학부(산림자원학전공),7,11,3,68.76,680.72,68.93,91.91,,최초
강원대학교,2025,산림과학부(산림환경보호학전공),산림과학부(산림환경보호학전공),6,8,6,72.73,720.03,68.72,91.63,,최초
강원대학교,2025,생태조경디자인학과,생태조경디자인학과,4,13,3,72.6,718.74,68.54,91.39,,최초
강원대학교,2025,분자생명과학과,분자생명과학과,3,5,,65.41,647.56,67.48,89.97,,최초
강원대학교,2025,생명건강공학과,생명건강공학과,6,3,1,49.49,489.95,66.52,88.69,,최초
강원대학교,2025,생물의소재공학과,생물의소재공학과,4,2,1,,,,,,최초
강원대학교,2025,의생명융합학부(시스템면역과학전공),의생명융합학부(시스템면역과학전공),6,11,4,72.9,721.71,69.35,92.47,,최초
강원대학교,2025,의생명융합학부(의생명공학전공),의생명융합학부(의생명공학전공),5,8,3,69.5,688.05,66.91,89.21,,최초
강원대학교,2025,인문학부(국어국문학전공),인문학부(국어국문학전공),4,6,2,74.62,738.74,67.17,89.56,,최초
강원대학교,2025,인문학부(독어독문학전공),인문학부(독어독문학전공),3,4,1,59.43,588.36,63.1,84.13,,최초
강원대학교,2025,인문학부(불어불문학전공),인문학부(불어불문학전공),2,1,,,,,,,최초
강원대학교,2025,인문학부(사학전공),인문학부(사학전공),16,19,7,55.63,550.74,66.5,88.67,,최초
강원대학교,2025,인문학부(영어영문학전공),인문학부(영어영문학전공),6,12,3,88.72,878.33,69.07,92.09,,최초
강원대학교,2025,인문학부(일본학전공),인문학부(일본학전공),14,16,8,63.13,624.99,68.52,91.36,,최초
강원대학교,2025,인문학부(중어중문학전공),인문학부(중어중문학전공),14,16,11,68.76,680.72,66.92,89.23,,최초
강원대학교,2025,인문학부(철학전공),인문학부(철학전공),12,15,3,64.0,633.6,66.01,88.01,,최초
강원대학교,2025,물리학과,물리학과,4,4,,41.75,413.33,65.61,87.48,,최초
강원대학교,2025,생명과학과,생명과학과,1,3,1,,,,,,최초
강원대학교,2025,수학과,수학과,4,3,1,61.78,611.62,63.92,85.23,,최초
강원대학교,2025,지질·지구물리학부(지구물리학전공),지질·지구물리학부(지구물리학전공),5,3,1,61.62,610.04,67.08,89.44,,최초
강원대학교,2025,지질·지구물리학부(지질학전공),지질·지구물리학부(지질학전공),2,1,,,,,,,최초
강원대학교,2025,화학·생화학부(생화학전공),화학·생화학부(생화학전공),4,6,3,64.27,636.27,67.6,90.13,,최초
강원대학교,2025,화공·생물공학부(화학공학전공),화학·생화학부(화학전공),3,5,2,74.41,736.66,70.55,94.07,,최초
강원대학교,2025,디지털밀리터리학과,디지털밀리터리학과,2,1,1,,,,,,최초
강원대학교,2025,전기전자공학과,전기전자공학과,10,33,10,82.78,819.52,70.53,94.04,,최초
강원대학교,2025,전자공학과,전자공학과,8,26,8,78.22,774.38,67.66,90.21,,최초
강원대학교,2025,컴퓨터공학과,컴퓨터공학과,17,51,17,80.78,799.72,68.64,91.52,,최초
강원대학교,2025,AI융합학과,AI융합학과,2,4,,,,,,,최초
경북대학교,2025,국어국문학과,국어국문학과,3,12,3,75.93,751.71,48.77,93.85,,확인불가
경북대학교,2025,영어영문학과,영어영문학과,5,39,5,95.65,946.93,48.94,94.7,,확인불가
경북대학교,2025,불어불문학과,불어불문학과,3,9,2,71.97,712.5,47.59,87.95,,확인불가
경북대학교,2025,독어독문학과,독어독문학과,2,11,2,86.87,860.01,49.76,98.8,,확인불가
경북대학교,2025,중어중문학과,중어중문학과,2,12,2,88.38,874.96,49.11,95.55,,확인불가
경북대학교,2025,사학과,사학과,2,10,2,77.27,764.97,47.85,89.25,,확인불가
경북대학교,2025,철학과,철학과,3,13,3,90.74,898.33,46.81,84.05,,확인불가
경북대학교,2025,고고인류학과,고고인류학과,3,13,3,85.02,841.7,48.78,93.9,,확인불가
경북대학교,2025,일어일문학과,일어일문학과,4,24,3,87.54,866.65,48.66,93.3,,확인불가
경북대학교,2025,노어노문학과,노어노문학과,5,9,4,66.67,660.03,47.7,88.5,,확인불가
경북대학교,2025,정치외교학과,정치외교학과,7,26,7,93.58,926.44,48.1,90.5,,확인불가
경북대학교,2025,사회학과,사회학과,6,24,5,83.33,824.97,48.52,92.6,,확인불가
경북대학교,2025,지리학과,지리학과,4,11,4,80.55,797.45,47.64,88.2,,확인불가
경북대학교,2025,문헌정보학과,문헌정보학과,3,15,3,93.94,930.01,48.94,94.7,,확인불가
경북대학교,2025,심리학과,심리학과,3,18,3,91.92,910.01,48.66,93.3,,확인불가
경북대학교,2025,사회복지학부,사회복지학부,2,21,2,90.15,892.49,49.73,98.65,,확인불가
경북대학교,2025,미디어커뮤니케이션학과,미디어커뮤니케이션학과,5,30,4,89.9,890.01,49.17,95.85,,확인불가
경북대학교,2025,수학과,수학과,3,7,3,74.24,734.98,47.58,87.9,,확인불가
경북대학교,2025,화학과,화학과,9,35,8,84.41,835.66,48.56,92.8,,확인불가
경북대학교,2025,통계학과,통계학과,5,34,5,90.5,895.95,48.45,92.25,,확인불가
경북대학교,2025,생명공학부,생명공학부,16,79,15,93.13,921.99,48.8,94.0,,확인불가
경북대학교,2025,물리학과,물리학과,3,14,3,82.16,813.38,48.45,92.25,,확인불가
경북대학교,2025,지구시스템과학부(지질학전공),지구시스템과학부(지질학전공),2,9,2,64.9,642.51,48.71,93.55,,확인불가
경북대학교,2025,지구시스템과학부(천문대기과학전공),지구시스템과학부(천문대기과학전공),2,5,2,80.31,795.07,49.58,97.9,,확인불가
경북대학교,2025,지구시스템과학부(해양학전공),지구시스템과학부(해양학전공),3,13,3,74.75,740.02,48.38,91.9,,확인불가
경북대학교,2025,경영학부,경영학부,18,121,16,94.85,939.01,49.1,95.5,,확인불가
경북대학교,2025,경제통상학부,경제통상학부,12,49,11,89.67,887.73,48.44,92.2,,확인불가
경북대학교,2025,기계공학부,기계공학부,26,99,26,88.44,875.56,48.67,93.35,,확인불가
경북대학교,2025,응용화학과,응용화학과,5,16,5,82.63,818.04,48.42,92.1,,확인불가
경북대학교,2025,화학공학과,화학공학과,3,23,2,86.36,854.96,49.33,96.65,,확인불가
